game_id,season,season_type,week,fav_team,dog_team,trigger_play_id,play_number,trigger_play_type,quarter,drive_number_in_game,fav_deficit,dog_score_at_trigger,fav_score_at_trigger,dog_points_from_explosives,dog_points_from_sustained,dog_points_from_returns,bucket_sum,delta,dog_explosive_play_count
401013154,2018,regular,9,Miami,Boston College,401013154101914201,11,Passing Touchdown,1,2,3,7,0,6,3,0,9,-2,7
401013154,2018,regular,9,Miami,Boston College,401013154101914201,11,Passing Touchdown,1,2,7,7,0,6,3,0,9,-2,7
401013154,2018,regular,9,Miami,Boston College,401013154102909501,23,Field Goal Good,2,6,10,17,7,18,3,0,21,-4,8
401013157,2018,regular,9,Louisville,Wake Forest,401013157101938301,8,Rushing Touchdown,1,4,3,14,7,30,0,6,36,-22,12
401013157,2018,regular,9,Louisville,Wake Forest,401013157101938301,8,Rushing Touchdown,1,4,7,14,7,30,0,6,36,-22,12
401013159,2018,regular,9,NC State,Syracuse,401013159101897901,10,Field Goal Good,1,2,3,3,0,27,0,0,27,-24,9
401015026,2018,regular,9,Southern Miss,Charlotte,401015026101918101,12,Rushing Touchdown,1,2,3,7,0,3,0,6,9,-2,5
401015026,2018,regular,9,Southern Miss,Charlotte,401015026101918101,12,Rushing Touchdown,1,2,7,7,0,3,0,6,9,-2,5
401020767,2018,regular,9,Western Michigan,Toledo,401020767102879101,12,Field Goal Good,2,8,10,17,7,42,0,0,42,-25,10
401021680,2018,regular,9,App State,Georgia Southern,401021680102955401,6,Field Goal Good,2,12,10,17,7,18,6,0,24,-7,9
401021681,2018,regular,9,Arkansas State,Louisiana,401021681102908801,12,Rushing Touchdown,2,9,10,28,14,30,0,0,30,-2,12
401021681,2018,regular,9,Arkansas State,Louisiana,401021681102908801,12,Rushing Touchdown,2,9,14,28,14,30,0,0,30,-2,12
401022545,2018,regular,9,Utah State,New Mexico,401022545101875901,7,Field Goal Good,1,2,3,3,0,0,0,8,8,-5,4
401012324,2018,regular,10,Auburn,Texas A&M,401012324101928901,14,Field Goal Good,1,2,3,3,0,18,0,0,18,-15,7
401012325,2018,regular,10,Florida,Missouri,401012325101965301,10,Rushing Touchdown,1,5,3,7,3,24,0,0,24,-17,8
401012328,2018,regular,10,Ole Miss,South Carolina,401012328101908701,9,Rushing Touchdown,1,3,10,14,3,18,0,0,18,-4,8
401012328,2018,regular,10,Ole Miss,South Carolina,401012328101976101,9,Field Goal Good,1,5,14,17,3,18,0,0,18,-1,8
401012780,2018,regular,10,Arizona,Colorado,401012780101946401,11,Rushing Touchdown,1,4,3,7,0,12,6,0,18,-11,6
401012780,2018,regular,10,Arizona,Colorado,401012780101946401,11,Rushing Touchdown,1,4,7,7,0,12,6,0,18,-11,6
401012812,2018,regular,10,Minnesota,Illinois,401012812102854801,8,Field Goal Good,2,7,10,17,7,36,0,0,36,-19,10
401013160,2018,regular,10,Virginia,Pittsburgh,401013160101939001,10,Rushing Touchdown,1,2,3,7,0,6,3,0,9,-2,8
401013160,2018,regular,10,Virginia,Pittsburgh,401013160101939001,10,Rushing Touchdown,1,2,7,7,0,6,3,0,9,-2,8
401013188,2018,regular,10,West Virginia,Texas,401013188101956301,8,Rushing Touchdown,1,4,3,7,3,12,0,0,12,-5,8
401019517,2018,regular,10,UCF,Temple,401019517102864701,15,Rushing Touchdown,2,9,7,24,14,27,0,0,27,-3,14
401019517,2018,regular,10,UCF,Temple,401019517102864701,15,Rushing Touchdown,2,9,10,24,14,27,0,0,27,-3,14
401019522,2018,regular,10,Houston,SMU,401019522101895401,7,Field Goal Good,1,2,3,3,0,12,0,0,12,-9,7
401021686,2018,regular,10,Georgia State,Texas State,401021686101945301,7,Rushing Touchdown,1,4,3,13,7,12,6,0,18,-5,5
401012336,2018,regular,11,Kentucky,Tennessee,401012336101949001,8,Field Goal Good,1,4,3,3,0,12,0,0,12,-9,10
401012786,2018,regular,11,Arizona State,UCLA,401012786101938601,9,Rushing Touchdown,1,2,3,7,3,6,0,6,12,-5,5
401013054,2018,regular,11,Kansas State,Kansas,401013054102946101,22,Field Goal Good,2,7,3,3,0,12,0,0,12,-9,5
401013077,2018,regular,11,West Virginia,TCU,401013077101918901,11,Field Goal Good,1,2,3,3,0,6,0,0,6,-3,2
401013333,2018,regular,11,Purdue,Minnesota,401013333102909601,8,Passing Touchdown,2,9,7,10,3,9,0,6,15,-5,9
401015040,2018,regular,11,Louisiana Tech,Rice,401015040102854301,8,Field Goal Good,2,8,3,3,0,6,0,0,6,-3,5
401015043,2018,regular,11,UAB,Southern Miss,401015043102869901,15,Field Goal Good,2,6,10,10,0,6,9,0,15,-5,2
401019526,2018,regular,11,Tulane,East Carolina,401019526101896801,6,Field Goal Good,1,2,3,3,0,12,0,0,12,-9,11
401019527,2018,regular,11,Houston,Temple,401019527101916501,12,Rushing Touchdown,1,4,10,14,0,24,6,0,30,-16,12
401019527,2018,regular,11,Houston,Temple,401019527101916501,12,Rushing Touchdown,1,4,14,14,0,24,6,0,30,-16,12
401020776,2018,regular,11,Ohio,Miami (OH),401020776102888701,14,Rushing Touchdown,2,6,3,14,7,18,0,2,20,-6,4
401020776,2018,regular,11,Ohio,Miami (OH),401020776102888701,14,Rushing Touchdown,2,6,7,14,7,18,0,2,20,-6,4
401020779,2018,regular,11,Central Michigan,Bowling Green,401020779103948401,10,Field Goal Good,3,16,3,17,13,12,0,6,18,-1,5
401021689,2018,regular,11,Troy,Georgia Southern,401021689101934801,7,Passing Touchdown,1,3,3,7,3,12,0,0,12,-5,5
401022556,2018,regular,11,Fresno State,Boise State,401022556101936201,11,Field Goal Good,1,3,3,3,0,6,0,0,6,-3,4
401022558,2018,regular,11,San Diego State,UNLV,401022558101886901,6,Field Goal Good,1,2,3,3,0,6,0,0,6,-3,2
401012348,2018,regular,12,Vanderbilt,Ole Miss,401012348101947701,13,Field Goal Good,1,3,3,3,0,15,3,0,18,-15,11
401012791,2018,regular,12,USC,UCLA,401012791101924601,9,Passing Touchdown,1,2,3,7,3,15,0,0,15,-8,8
401012878,2018,regular,12,Ohio State,Maryland,401012878101979301,6,Field Goal Good,1,6,14,17,3,18,0,6,24,-7,9
401013036,2018,regular,12,Baylor,TCU,401013036101878801,8,Field Goal Good,1,2,3,3,0,6,0,0,6,-3,4
401013055,2018,regular,12,Oklahoma,Kansas,401013055101974901,8,Rushing Touchdown,1,3,3,7,0,12,6,0,18,-11,8
401013055,2018,regular,12,Oklahoma,Kansas,401013055101974901,8,Rushing Touchdown,1,3,7,7,0,12,6,0,18,-11,8
401013175,2018,regular,12,Boston College,Florida State,401013175102914201,7,Field Goal Good,2,11,3,3,0,15,0,0,15,-12,10
401013178,2018,regular,12,NC State,Louisville,401013178101907301,9,Field Goal Good,1,2,3,3,0,6,0,0,6,-3,8
401013334,2018,regular,12,Minnesota,Northwestern,401013334101977901,5,Rushing Touchdown,1,6,3,7,0,6,3,0,9,-2,5
401013334,2018,regular,12,Minnesota,Northwestern,401013334101977901,5,Rushing Touchdown,1,6,7,7,0,6,3,0,9,-2,5
401013353,2018,regular,12,Purdue,Wisconsin,401013353103937201,12,Field Goal Good,3,14,3,13,10,24,0,0,24,-11,11
401019530,2018,regular,12,Memphis,SMU,401019530101997701,12,Field Goal Good,1,5,3,3,0,12,0,2,14,-11,4
401019534,2018,regular,12,Navy,Tulsa,401019534101929601,14,Rushing Touchdown,1,2,3,7,0,18,0,2,20,-13,5
401019534,2018,regular,12,Navy,Tulsa,401019534101929601,14,Rushing Touchdown,1,2,7,7,0,18,0,2,20,-13,5
401020780,2018,regular,12,Western Michigan,Ball State,401020780101926601,6,Passing Touchdown,1,3,3,7,0,12,0,0,12,-5,5
401020780,2018,regular,12,Western Michigan,Ball State,401020780101926601,6,Passing Touchdown,1,3,7,7,0,12,0,0,12,-5,5
401020782,2018,regular,12,Northern Illinois,Miami (OH),401020782102945901,15,Field Goal Good,2,6,3,3,0,0,3,6,9,-6,4
401022559,2018,regular,12,Wyoming,Air Force,401022559102984901,20,Field Goal Good,2,6,3,17,14,21,0,0,21,-4,8
401022564,2018,regular,12,Hawai'i,UNLV,401022564101998101,18,Passing Touchdown,1,4,3,7,3,12,6,0,18,-11,3
401012798,2018,regular,13,Washington State,Washington,401012798102946201,9,Rushing Touchdown,2,6,10,14,0,18,0,0,18,-4,11
401012798,2018,regular,13,Washington State,Washington,401012798102946201,9,Rushing Touchdown,2,6,14,14,0,18,0,0,18,-4,11
401012799,2018,regular,13,Arizona State,Arizona,401012799101929301,9,Field Goal Good,1,2,3,3,0,15,3,2,20,-17,10
401012800,2018,regular,13,Notre Dame,USC,401012800102884801,14,Field Goal Good,2,5,10,10,0,12,0,0,12,-2,6
401012895,2018,regular,13,Michigan,Ohio State,401012895101887001,7,Passing Touchdown,1,2,3,7,0,12,6,0,18,-11,7
401012895,2018,regular,13,Michigan,Ohio State,401012895101887001,7,Passing Touchdown,1,2,7,7,0,12,6,0,18,-11,7
401012895,2018,regular,13,Michigan,Ohio State,401012895102968101,9,Passing Touchdown,2,10,10,21,6,24,6,0,30,-9,10
401012895,2018,regular,13,Michigan,Ohio State,401012895102968101,9,Passing Touchdown,2,10,14,21,6,24,6,0,30,-9,10
401013078,2018,regular,13,Oklahoma State,TCU,401013078102989001,9,Passing Touchdown,2,13,3,7,3,12,0,6,18,-11,10
401013183,2018,regular,13,Virginia,Virginia Tech,401013183102975501,8,Passing Touchdown,2,9,3,7,0,6,3,0,9,-2,6
401013183,2018,regular,13,Virginia,Virginia Tech,401013183102975501,8,Passing Touchdown,2,9,7,7,0,6,3,0,9,-2,6
401013185,2018,regular,13,Duke,Wake Forest,401013185101987001,13,Passing Touchdown,1,7,21,21,0,30,6,6,42,-21,12
401013335,2018,regular,13,Wisconsin,Minnesota,401013335101976201,10,Field Goal Good,1,3,3,3,0,12,3,0,15,-12,5
401013335,2018,regular,13,Wisconsin,Minnesota,401013335102977801,11,Rushing Touchdown,2,7,7,10,0,12,6,0,18,-8,5
401013335,2018,regular,13,Wisconsin,Minnesota,401013335102977801,11,Rushing Touchdown,2,7,10,10,0,12,6,0,18,-8,5
401015053,2018,regular,13,UAB,Middle Tennessee,401015053102904201,10,Field Goal Good,2,6,3,6,3,15,0,0,15,-9,9
401015055,2018,regular,13,Old Dominion,Rice,401015055101985501,9,Rushing Touchdown,1,4,3,6,3,12,6,0,18,-12,4
401019537,2018,regular,13,Memphis,Houston,401019537101886201,9,Passing Touchdown,1,2,3,7,0,6,0,6,12,-5,8
401019537,2018,regular,13,Memphis,Houston,401019537101886201,9,Passing Touchdown,1,2,7,7,0,6,0,6,12,-5,8
401020785,2018,regular,13,Miami (OH),Ball State,401020785101908801,9,Rushing Touchdown,1,3,3,7,0,12,0,0,12,-5,7
401020785,2018,regular,13,Miami (OH),Ball State,401020785101908801,9,Rushing Touchdown,1,3,7,7,0,12,0,0,12,-5,7
401021701,2018,regular,13,UL Monroe,Louisiana,401021701101955801,13,Passing Touchdown,1,3,10,14,0,15,0,0,15,-1,8
401021701,2018,regular,13,UL Monroe,Louisiana,401021701101955801,13,Passing Touchdown,1,3,14,14,0,15,0,0,15,-1,8
401022568,2018,regular,13,San Diego State,Hawai'i,401022568101916101,9,Field Goal Good,1,2,3,3,0,12,6,0,18,-15,9
401056705,2018,regular,14,Alabama,Georgia,401056705101969101,7,Passing Touchdown,1,5,3,7,0,12,0,0,12,-5,7
401056705,2018,regular,14,Alabama,Georgia,401056705101969101,7,Passing Touchdown,1,5,7,7,0,12,0,0,12,-5,7
401135261,2019,postseason,1,Utah State,Kent State,401135261101946201,12,Rushing Touchdown,1,4,3,14,7,24,15,0,39,-25,7
401135261,2019,postseason,1,Utah State,Kent State,401135261101946201,12,Rushing Touchdown,1,4,7,14,7,24,15,0,39,-25,7
401135264,2019,postseason,1,SMU,Florida Atlantic,401135264101968801,13,Rushing Touchdown,1,6,3,7,0,21,12,6,39,-32,9
401135264,2019,postseason,1,SMU,Florida Atlantic,401135264101968801,13,Rushing Touchdown,1,6,7,7,0,21,12,6,39,-32,9
401135265,2019,postseason,1,Florida International,Arkansas State,401135265101907401,16,Passing Touchdown,1,2,3,7,0,21,3,0,24,-17,9
401135265,2019,postseason,1,Florida International,Arkansas State,401135265101907401,16,Passing Touchdown,1,2,7,7,0,21,3,0,24,-17,9
401135265,2019,postseason,1,Florida International,Arkansas State,401135265101994401,15,Passing Touchdown,1,6,10,14,0,15,3,0,18,-4,9
401135265,2019,postseason,1,Florida International,Arkansas State,401135265101994401,15,Passing Touchdown,1,6,14,14,0,15,3,0,18,-4,9
401135269,2019,postseason,1,BYU,Hawai'i,401135269101926701,10,Passing Touchdown,1,3,3,7,0,18,0,0,18,-11,9
401135269,2019,postseason,1,BYU,Hawai'i,401135269101926701,10,Passing Touchdown,1,3,7,7,0,18,0,0,18,-11,9
401135277,2019,postseason,1,Penn State,Memphis,401135277101894701,11,Field Goal Good,1,2,3,3,0,18,3,0,21,-18,11
401135279,2019,postseason,1,Clemson,Ohio State,401135279102927901,18,Field Goal Good,2,9,14,16,0,18,0,0,18,-2,7
401135280,2019,postseason,1,Western Kentucky,Western Michigan,401135280101958201,13,Field Goal Good,1,3,3,3,0,6,0,6,12,-9,4
401135283,2019,postseason,1,Virginia Tech,Kentucky,401135283101957901,16,Rushing Touchdown,1,2,3,7,3,15,0,0,15,-8,6
401135291,2019,postseason,1,Tennessee,Indiana,401135291103907001,17,Rushing Touchdown,3,11,3,10,6,9,0,6,15,-5,7
401110730,2019,regular,1,Tennessee,Georgia State,401110730101879901,7,Rushing Touchdown,1,2,3,7,0,6,3,0,9,-2,3
401110730,2019,regular,1,Tennessee,Georgia State,401110730101879901,7,Rushing Touchdown,1,2,7,7,0,6,3,0,9,-2,3
401112435,2019,regular,1,Virginia Tech,Boston College,401112435101879801,5,Passing Touchdown,1,3,3,7,0,6,6,0,12,-5,6
401112435,2019,regular,1,Virginia Tech,Boston College,401112435101879801,5,Passing Touchdown,1,3,7,7,0,6,6,0,12,-5,6
401114164,2019,regular,1,Arizona,Hawai'i,401114164101907701,8,Passing Touchdown,1,3,3,7,0,24,0,0,24,-17,9
401114164,2019,regular,1,Arizona,Hawai'i,401114164101907701,8,Passing Touchdown,1,3,7,7,0,24,0,0,24,-17,9
401114184,2019,regular,1,Colorado,Colorado State,401114184102916001,12,Passing Touchdown,2,6,3,14,10,18,3,0,21,-7,6
401110784,2019,regular,2,Clemson,Texas A&M,401110784102858101,20,Field Goal Good,2,5,3,3,0,6,0,0,6,-3,2
401110785,2019,regular,2,Purdue,Vanderbilt,401110785101936701,6,Rushing Touchdown,1,5,3,7,0,6,6,0,12,-5,5
401110785,2019,regular,2,Purdue,Vanderbilt,401110785101936701,6,Rushing Touchdown,1,5,7,7,0,6,6,0,12,-5,5
401112146,2019,regular,2,Illinois,UConn,401112146101964301,12,Field Goal Good,1,4,10,10,0,6,3,6,15,-5,5
401112441,2019,regular,2,Georgia Tech,South Florida,401112441101965901,9,Field Goal Good,1,4,3,3,0,6,0,0,6,-3,5
401114224,2019,regular,2,Utah,Northern Illinois,401114224101968101,13,Rushing Touchdown,1,3,3,7,0,9,0,0,9,-2,4
401114224,2019,regular,2,Utah,Northern Illinois,401114224101968101,13,Rushing Touchdown,1,3,7,7,0,9,0,0,9,-2,4
401110792,2019,regular,3,Mississippi State,Kansas State,401110792101977601,9,Field Goal Good,1,4,3,3,0,18,0,6,24,-21,7
401110792,2019,regular,3,Mississippi State,Kansas State,401110792102866801,8,Rushing Touchdown,2,6,7,10,0,12,0,6,18,-8,7
401110792,2019,regular,3,Mississippi State,Kansas State,401110792102866801,8,Rushing Touchdown,2,6,10,10,0,12,0,6,18,-8,7
401112098,2019,regular,3,Boston College,Kansas,401112098102965801,14,Passing Touchdown,2,10,3,21,17,30,6,0,36,-15,14
401112098,2019,regular,3,Boston College,Kansas,401112098103897501,13,Field Goal Good,3,14,7,31,24,27,6,0,33,-2,14
401112147,2019,regular,3,Illinois,Eastern Michigan,401112147101919701,6,Passing Touchdown,1,3,3,7,3,12,0,0,12,-5,7
401114185,2019,regular,3,Colorado,Air Force,401114185102897201,13,Rushing Touchdown,2,6,3,13,10,18,0,0,18,-5,7
401114219,2019,regular,3,USC,BYU,401114219101969801,5,Field Goal Good,1,6,3,10,7,12,3,0,15,-5,5
401114219,2019,regular,3,USC,BYU,401114219102898001,11,Passing Touchdown,2,8,7,17,10,15,6,0,21,-4,7
401114230,2019,regular,3,Washington State,Houston,401114230102926601,17,Passing Touchdown,2,4,3,7,0,15,0,0,15,-8,10
401114230,2019,regular,3,Washington State,Houston,401114230102926601,17,Passing Touchdown,2,4,7,7,0,15,0,0,15,-8,10
401114260,2019,regular,3,Troy,Southern Miss,401114260101946901,17,Rushing Touchdown,1,2,3,7,0,30,0,6,36,-29,11
401114260,2019,regular,3,Troy,Southern Miss,401114260101946901,17,Rushing Touchdown,1,2,7,7,0,30,0,6,36,-29,11
401114348,2019,regular,3,Buffalo,Liberty,401114348102939001,9,Passing Touchdown,2,7,10,21,7,24,0,0,24,-3,6
401114348,2019,regular,3,Buffalo,Liberty,401114348102939001,9,Passing Touchdown,2,7,14,21,7,24,0,0,24,-3,6
401112148,2019,regular,4,Nebraska,Illinois,401112148101918701,5,Passing Touchdown,1,5,10,14,0,6,12,0,18,-4,3
401112148,2019,regular,4,Nebraska,Illinois,401112148101918701,5,Passing Touchdown,1,5,14,14,0,6,12,0,18,-4,3
401112265,2019,regular,4,Boston College,Rutgers,401112265102854701,16,Field Goal Good,2,6,3,10,7,9,3,0,12,-2,7
401114215,2019,regular,4,Washington State,UCLA,401114215101868801,3,Passing Touchdown,1,2,3,7,0,12,0,6,18,-11,3
401114215,2019,regular,4,Washington State,UCLA,401114215101868801,3,Passing Touchdown,1,2,7,7,0,12,0,6,18,-11,3
401114340,2019,regular,4,New Mexico,New Mexico State,401114340101956301,12,Rushing Touchdown,1,4,3,14,7,21,6,0,27,-13,6
401114340,2019,regular,4,New Mexico,New Mexico State,401114340101956301,12,Rushing Touchdown,1,4,7,14,7,21,6,0,27,-13,6
401117509,2019,regular,4,Tulsa,Wyoming,401117509101925301,9,Rushing Touchdown,1,2,3,7,0,12,0,0,12,-5,7
401117509,2019,regular,4,Tulsa,Wyoming,401117509101925301,9,Rushing Touchdown,1,2,7,7,0,12,0,0,12,-5,7
401110806,2019,regular,5,Alabama,Ole Miss,401110806101976301,15,Field Goal Good,1,5,3,10,7,24,0,0,24,-14,12
401112076,2019,regular,5,Iowa State,Baylor,401112076102994101,14,Passing Touchdown,2,12,3,7,0,12,0,0,12,-5,5
401112076,2019,regular,5,Iowa State,Baylor,401112076102994101,14,Passing Touchdown,2,12,7,7,0,12,0,0,12,-5,5
401112465,2019,regular,5,Virginia Tech,Duke,401112465102935601,11,Passing Touchdown,2,10,7,14,3,12,9,0,21,-7,6
401112465,2019,regular,5,Virginia Tech,Duke,401112465102935601,11,Passing Touchdown,2,10,10,14,3,12,9,0,21,-7,6
401112468,2019,regular,5,Florida State,NC State,401112468102937401,11,Field Goal Good,2,11,3,6,3,6,3,0,9,-3,4
401114156,2019,regular,5,California,Arizona State,401114156101917701,9,Rushing Touchdown,1,3,3,7,0,6,3,0,9,-2,6
401114156,2019,regular,5,California,Arizona State,401114156101917701,9,Rushing Touchdown,1,3,7,7,0,6,3,0,9,-2,6
401114270,2019,regular,5,North Texas,Houston,401114270101967201,9,Passing Touchdown,1,4,10,14,0,15,0,6,21,-7,7
401114270,2019,regular,5,North Texas,Houston,401114270101967201,9,Passing Touchdown,1,4,14,14,0,15,0,6,21,-7,7
401114356,2019,regular,5,Akron,Massachusetts,401114356102917701,13,Field Goal Good,2,10,10,17,7,15,9,6,30,-13,10
401117213,2019,regular,5,BYU,Toledo,401117213102889701,11,Field Goal Good,2,7,3,3,0,6,6,0,12,-9,7
401117513,2019,regular,5,Utah State,Colorado State,401117513101928501,7,Rushing Touchdown,1,5,3,7,0,0,3,6,9,-2,4
401117513,2019,regular,5,Utah State,Colorado State,401117513101928501,7,Rushing Touchdown,1,5,7,7,0,0,3,6,9,-2,4
401117514,2019,regular,5,Wyoming,UNLV,401117514101909601,10,Field Goal Good,1,2,3,3,0,6,0,0,6,-3,6
401117515,2019,regular,5,Nevada,Hawai'i,401117515101918201,6,Passing Touchdown,1,3,3,7,0,6,6,2,14,-7,4
401117515,2019,regular,5,Nevada,Hawai'i,401117515101918201,6,Passing Touchdown,1,3,7,7,0,6,6,2,14,-7,4
401117515,2019,regular,5,Nevada,Hawai'i,401117515102895901,10,Passing Touchdown,2,7,10,14,0,21,6,2,29,-15,9
401117515,2019,regular,5,Nevada,Hawai'i,401117515102895901,10,Passing Touchdown,2,7,14,14,0,21,6,2,29,-15,9
401112101,2019,regular,6,Oklahoma,Kansas,401112101101966401,11,Passing Touchdown,1,3,3,7,0,12,0,0,12,-5,7
401112101,2019,regular,6,Oklahoma,Kansas,401112101101966401,11,Passing Touchdown,1,3,7,7,0,12,0,0,12,-5,7
401112126,2019,regular,6,Oklahoma State,Texas Tech,401112126101875003,4,Field Goal Good,1,2,3,3,0,6,0,0,6,-3,6
401112126,2019,regular,6,Oklahoma State,Texas Tech,401112126101949801,7,Rushing Touchdown,1,6,7,10,0,18,3,0,21,-11,11
401112126,2019,regular,6,Oklahoma State,Texas Tech,401112126101949801,7,Rushing Touchdown,1,6,10,10,0,18,3,0,21,-11,11
401112474,2019,regular,6,Duke,Pittsburgh,401112474101986401,8,Field Goal Good,1,8,7,10,3,0,12,6,18,-8,5
401112474,2019,regular,6,Duke,Pittsburgh,401112474102969201,8,Field Goal Good,2,12,10,13,3,0,12,6,18,-5,5
401112476,2019,regular,6,Miami,Virginia Tech,401112476101905101,8,Rushing Touchdown,1,2,3,7,0,24,0,0,24,-17,7
401112476,2019,regular,6,Miami,Virginia Tech,401112476101905101,8,Rushing Touchdown,1,2,7,7,0,24,0,0,24,-17,7
401114167,2019,regular,6,Colorado,Arizona,401114167101998401,8,Passing Touchdown,1,4,3,7,3,18,0,0,18,-11,5
401114278,2019,regular,6,UTEP,UTSA,401114278102905501,19,Field Goal Good,2,6,10,10,0,21,0,0,21,-11,8
401117516,2019,regular,6,Air Force,Navy,401117516102926003,9,Rushing Touchdown,2,10,7,14,3,12,0,6,18,-4,9
401117516,2019,regular,6,Air Force,Navy,401117516102926003,9,Rushing Touchdown,2,10,10,14,3,12,0,6,18,-4,9
401119273,2019,regular,6,Eastern Michigan,Central Michigan,401119273103924901,11,Rushing Touchdown,3,16,21,28,3,24,6,0,30,-2,9
401119274,2019,regular,6,Ohio,Buffalo,401119274102876901,17,Passing Touchdown,2,3,3,7,0,6,6,0,12,-5,4
401119274,2019,regular,6,Ohio,Buffalo,401119274102876901,17,Passing Touchdown,2,3,7,7,0,6,6,0,12,-5,4
401121949,2019,regular,6,Arkansas State,Georgia State,401121949102854401,10,Rushing Touchdown,2,5,10,14,0,27,0,0,27,-13,17
401121949,2019,regular,6,Arkansas State,Georgia State,401121949102854401,10,Rushing Touchdown,2,5,14,14,0,27,0,0,27,-13,17
401110817,2019,regular,7,Georgia,South Carolina,401110817101984101,11,Passing Touchdown,1,4,3,7,3,3,0,6,9,-2,3
401110818,2019,regular,7,Kentucky,Arkansas,401110818102854201,10,Field Goal Good,2,5,10,10,0,6,6,0,12,-2,4
401112078,2019,regular,7,Baylor,Texas Tech,401112078101999901,9,Field Goal Good,1,7,3,3,0,9,9,0,18,-15,5
401112481,2019,regular,7,Wake Forest,Louisville,401112481101907101,4,Rushing Touchdown,1,4,3,7,0,6,6,6,18,-11,5
401112481,2019,regular,7,Wake Forest,Louisville,401112481101907101,4,Rushing Touchdown,1,4,7,7,0,6,6,6,18,-11,5
401112481,2019,regular,7,Wake Forest,Louisville,401112481101946501,7,Passing Touchdown,1,6,10,14,0,18,12,6,36,-22,7
401112481,2019,regular,7,Wake Forest,Louisville,401112481101946501,7,Passing Touchdown,1,6,14,14,0,18,12,6,36,-22,7
401114222,2019,regular,7,Notre Dame,USC,401114222101978601,8,Field Goal Good,1,5,3,3,0,6,0,0,6,-3,5
401117881,2019,regular,7,Memphis,Temple,401117881102875601,15,Field Goal Good,2,8,14,16,0,15,6,0,21,-5,6
401117882,2019,regular,7,Tulsa,Navy,401117882101999001,5,Rushing Touchdown,1,7,3,7,3,12,0,0,12,-5,7
401117882,2019,regular,7,Tulsa,Navy,401117882102909301,11,Rushing Touchdown,2,9,7,14,3,33,0,0,33,-19,11
401117882,2019,regular,7,Tulsa,Navy,401117882102909301,11,Rushing Touchdown,2,9,10,14,3,33,0,0,33,-19,11
401119278,2019,regular,7,Western Michigan,Miami (OH),401119278101898201,9,Field Goal Good,1,2,3,3,0,6,3,0,9,-6,5
401121952,2019,regular,7,Coastal Carolina,Georgia State,401121952101937401,8,Field Goal Good,1,5,3,3,0,12,0,0,12,-9,7
